from_to,geodesic_distance_km,gdp_diff_2018,ESTAT_flow_BMI_2019_T_T_res,gdp_mean_2018,neighbors,share_rel,share_lang,PDI_diff,IDV_diff,UAI_diff,MAS_diff,fb_users_diff,fb_users_perc_diff,fb_users_perc_mean,fb_users_mean,area_diff,area_mean,share_cont
JP-CH,9548.645007280991,29457.80572322129,0.01682100616889011,56931.303978279546,0,0,0,20.0,22.0,34.0,25.0,24300000.0,19.87610752107442,32.233738849528606,15850000.0,324983.97,202008.015,0
JP-DK,8677.094988746676,15280.561283237796,0.010039007554039156,49842.6817582878,0,0,0,36.0,28.0,69.0,79.0,24300000.0,41.11531243455208,42.85334130626743,15850000.0,324500.0,202250.0,0
JP-FI,7572.02939147136,7378.204078614799,0.004920869505427981,45891.5031559763,0,0,0,21.0,17.0,33.0,69.0,25300000.0,26.309525389571913,35.45044778377735,15350000.0,60580.0,334210.0,0
JP-IT,9751.363910208243,833.8426603677945,0.001529539035238739,42619.3224468528,0,0,0,4.0,30.0,17.0,25.0,2000000.0,27.486294730389634,36.03883245418621,29000000.0,66770.0,331115.0,0
JP-NL,9208.121121700806,15624.2273809986,0.010998086025670031,50014.514807168205,0,0,0,16.0,34.0,39.0,81.0,18200000.0,34.64316496818276,39.61726757308278,18900000.0,330830.0,199085.0,0
JP-NO,8356.644461978216,27605.928294015,0.003198122297635518,56005.3652636764,0,0,0,23.0,23.0,42.0,87.0,24600000.0,39.39496533005142,41.99316775401711,15700000.0,607.8499999999767,364803.925,0
JP-SE,7995.427070448537,11319.2295261599,0.0061490269168792445,47862.015879748855,0,0,0,23.0,25.0,63.0,90.0,21700000.0,39.35435775778839,41.97286396788559,17150000.0,42810.0,385905.0,0
KE-AT,5733.250473919011,52516.91231727894,0.002891577910255782,30701.635267253427,0,1,0,53.0,28.0,18.0,38.0,3300000.0,28.356484966403002,26.630386004971164,5350000.0,486620.0,325830.0,0
KE-BE,6431.639417421901,48084.93943026743,0.006584111308182966,28485.64882374768,0,1,0,1.0,48.0,42.0,13.0,500000.0,43.25444831637474,34.07936767995703,6750000.0,538860.0,299710.0,0
KE-CH,5939.354091062412,67217.02773127623,0.010929929346969408,38051.69297425207,0,1,0,30.0,41.0,6.0,29.0,3300000.0,29.71964908829615,27.31196806591774,5350000.0,529623.97,304328.015,0
KE-DK,6743.24966936017,53039.78329129274,0.008701243600539761,30963.070754260327,0,1,0,46.0,47.0,29.0,25.0,3300000.0,50.95885400177381,37.93157052265657,5350000.0,529140.0,304570.0,0
KE-FI,6947.530981043855,45137.426086669744,0.005641684628647894,27011.89215194883,0,1,0,31.0,36.0,7.0,15.0,4300000.0,36.153066956793644,30.528677000166486,4850000.0,265220.0,436530.0,0
KE-IT,5292.173484761672,38593.06466842274,0.0011955008157654844,23739.711442825326,0,1,0,14.0,49.0,23.0,29.0,23000000.0,37.329836297611365,31.117061670575346,18500000.0,271410.0,433435.0,0
KE-NL,6533.927560535925,53383.44938905354,0.00762721851229859,31134.903803140733,0,1,1,26.0,53.0,1.0,27.0,2800000.0,44.486706535404494,34.69549678947191,8400000.0,535470.0,301405.0,0
KE-NO,7169.016750898712,65365.150302069946,0.011918807277380346,37125.75425964893,0,1,0,33.0,42.0,2.0,33.0,3600000.0,49.238506897273155,37.07139697040624,5200000.0,204032.15000000002,467123.925,0
KE-SE,6875.246954038742,49078.45153421484,0.01810144811117048,28982.404875721382,0,1,1,33.0,44.0,23.0,36.0,700000.0,49.19789932501012,37.05109318427472,6650000.0,161830.0,488225.0,0
KR-AT,8635.959781485652,13933.7950352591,0.010885819222421034,49993.19390826335,0,0,0,49.0,37.0,15.0,40.0,18136000.0,1.7318799199970059,41.67456844817117,12768000.0,15000.0,90020.0,0
KR-BE,8942.902210712922,9501.8221482476,0.007771968296973346,47777.207464757594,0,0,0,5.0,57.0,9.0,15.0,15336000.0,13.166083429974734,49.12355012315704,14168000.0,67240.0,63900.0,0
KR-CH,9041.94838001155,28633.910449256393,0.023165158271385218,57343.251615261994,0,0,0,26.0,50.0,27.0,31.0,18136000.0,0.3687157981038567,42.35615050911774,12768000.0,58003.97,68518.015,0
KR-DK,8255.418631699073,14456.6660092729,0.011374863614991192,50254.62939527025,0,0,0,42.0,56.0,62.0,23.0,18136000.0,20.8704891153738,52.97575296585657,12768000.0,57520.0,68760.0,0
KR-FI,7135.946283999405,6554.308804649903,0.00427208258525293,46303.45079295875,0,0,0,27.0,45.0,26.0,13.0,19136000.0,6.064702070393636,45.57285944336649,12268000.0,206400.0,200720.0,0
KR-IT,9168.449426166322,9.947386402898701,0.0019411254162501632,43031.27008383525,0,0,0,10.0,58.0,10.0,31.0,8164000.0,7.241471411211357,46.16124411377535,25918000.0,200210.0,197625.0,0
KR-NL,8772.392626993158,14800.332107033704,0.016435730722638098,50426.462444150646,0,0,0,22.0,62.0,32.0,25.0,12036000.0,14.398341649004486,49.73967923267192,15818000.0,63850.0,65595.0,0
KR-NO,7986.296942777373,26782.033020050105,0.008336484383947664,56417.31290065885,0,0,0,29.0,51.0,35.0,31.0,18436000.0,19.150142010873147,52.11557941360624,12618000.0,267587.85,231313.925,0
KR-SE,7567.775525759088,10495.334252195004,0.009578865779192515,48273.963516731295,0,0,0,29.0,53.0,56.0,34.0,15536000.0,19.109534438610112,52.09527562747473,14068000.0,309790.0,252415.0,0
KW-AT,3473.3210383882943,5269.522468845396,0.006184877992480733,54325.3301914702,0,0,0,69.0,17.0,2.0,27.0,393000.0,52.63190538989941,67.12458118312237,3896500.0,64700.0,50170.0,0
KW-BE,4279.371877884302,837.5495818338968,0.017337962094922506,52109.34374796445,0,0,0,15.0,37.0,26.0,2.0,2407000.0,37.73394203992767,74.57356285810823,5296500.0,12460.0,24050.0,0
KW-CH,3898.382465541477,19969.63788284269,0.015229315915013957,61675.38789846885,0,0,0,46.0,30.0,10.0,18.0,393000.0,51.26874126800626,67.80616324406894,3896500.0,21696.03,28668.015,0
KW-DK,4220.383893862752,5792.3934428591965,0.01454829839826572,54586.765678477095,0,0,0,62.0,36.0,45.0,36.0,393000.0,30.029536354528602,78.42576570080777,3896500.0,22180.0,28910.0,0
KW-FI,3958.0592001725886,2109.9637617638,0.006619698783525517,50635.5870761656,0,0,0,47.0,25.0,9.0,26.0,1393000.0,44.835323399508766,71.0228721783177,3396500.0,286100.0,160870.0,0
KW-IT,3427.016684975726,8654.325180010805,0.0037783875988653503,47363.4063670421,0,0,0,30.0,38.0,7.0,18.0,25907000.0,43.658554058691045,71.61125684872655,17046500.0,279910.0,157775.0,0
KW-NL,4281.531298798844,6136.059540620001,0.02100354462651348,54758.5987273575,0,0,0,42.0,42.0,15.0,38.0,5707000.0,36.50168382089792,75.18969196762312,6946500.0,15850.0,25745.0,0
KW-NO,4511.894232400398,18117.7604536364,0.01970924108578834,60749.4491838657,0,0,0,49.0,31.0,18.0,44.0,693000.0,31.749883459029256,77.56559214855744,3746500.0,347287.85,191463.925,0
KW-SE,4048.1774685321247,1831.0616857813002,0.038829279079442766,52606.09979993815,0,0,0,49.0,33.0,39.0,47.0,2207000.0,31.79049103129229,77.54528836242594,5196500.0,389490.0,212565.0,0
LB-AT,2341.2868265894444,40905.72897000369,0.017055171886994052,36507.22694089105,0,0,0,69.0,17.0,2.0,27.0,267000.0,18.534521970424088,50.075889473384706,3833500.0,72290.0,46375.0,0
LB-BE,3147.2248967899586,36473.7560829922,0.13567791963847445,34291.2404973853,0,0,1,15.0,37.0,26.0,2.0,2533000.0,3.636558620452348,57.52487114837058,5233500.0,20050.0,20255.0,0
LB-CH,2732.442129664121,55605.844384000986,0.12045055629042657,43857.2846478897,0,0,1,46.0,30.0,10.0,18.0,267000.0,17.17135784853094,50.75747153433129,3833500.0,29286.03,24873.015,0
LB-DK,3201.888151007079,41428.59994401749,0.09532943785219634,36768.66242789795,0,0,0,62.0,36.0,45.0,36.0,267000.0,4.067847064946719,61.37707399107011,3833500.0,29770.0,25115.0,0
LB-FI,3202.66438821713,33526.242739394496,0.010572986662190899,32817.48382558645,0,0,0,47.0,25.0,9.0,26.0,1267000.0,10.737939980033445,53.97418046858003,3333500.0,293690.0,157075.0,0
LB-IT,2225.3919679326373,26981.881321147495,0.013404509723193842,29545.30311646295,0,0,1,30.0,38.0,7.0,18.0,26033000.0,9.561170639215725,54.56256513898889,16983500.0,287500.0,153980.0,0
LB-NL,3174.5393295847857,41772.266041778304,0.07210332672035151,36940.49547677835,0,0,1,42.0,42.0,15.0,38.0,5833000.0,2.4043004014225957,58.14100025788545,6883500.0,23440.0,21950.0,0
LB-NO,3559.949063481227,53753.9669547947,0.20073954886759607,42931.34593328655,0,0,0,49.0,31.0,18.0,44.0,567000.0,2.347499960446065,60.51690043881979,3683500.0,354877.85,187668.925,0
LB-SE,3178.68765155723,37467.268186939604,0.15558457533825062,34787.996549359,0,0,1,49.0,33.0,39.0,47.0,2333000.0,2.30689238818303,60.49659665268827,5133500.0,397080.0,208770.0,0
LY-AT,2362.3860417942983,41581.5186622766,0.01603273865034356,36169.3320947546,0,0,0,69.0,17.0,2.0,27.0,1394000.0,31.541669669195635,56.57946332277048,4397000.0,1677020.0,921030.0,0
LY-BE,2895.474455756965,37149.5457752651,0.008554915128041438,33953.34565124885,0,0,0,15.0,37.0,26.0,2.0,1406000.0,16.643706319223895,64.02844499775635,5797000.0,1729260.0,894910.0,0
LY-CH,2407.6735657457284,56281.63407627389,0.013962804078358662,43519.38980175325,0,0,0,46.0,30.0,10.0,18.0,1394000.0,30.178505547302485,57.26104538371706,4397000.0,1720023.97,899528.015,0
LY-DK,3381.6002880294627,42104.3896362904,0.0004892471336076685,36430.767581761495,0,0,0,62.0,36.0,45.0,36.0,1394000.0,8.939300633824828,67.88064784045588,4397000.0,1719540.0,899770.0,0
LY-FI,4005.490257451327,34202.0324316674,0.004118376491925953,32479.58897945,0,0,0,47.0,25.0,9.0,26.0,2394000.0,23.745087678804992,60.477754317965804,3897000.0,1455620.0,1031730.0,0
LY-IT,1775.5331066825147,27657.671013420397,0.013961640680061225,29207.408270326498,0,0,0,30.0,38.0,7.0,18.0,24906000.0,22.56831833798727,61.06613898837466,17547000.0,1461810.0,1028635.0,0
LY-NL,3034.7011580713606,42448.0557340512,0.023011308720103634,36602.6006306419,0,0,0,42.0,42.0,15.0,38.0,4706000.0,15.411448100194143,64.64457410727123,7447000.0,1725870.0,896605.0,0
LY-NO,3851.150843184161,54429.7566470676,0.10449270100397906,42593.4510871501,0,0,0,49.0,31.0,18.0,44.0,1694000.0,10.659647738325482,67.02047428820556,4247000.0,1394432.15,1062323.925,0
LY-SE,3755.95992042533,38143.0578792125,0.018465009613068812,34450.10170322255,0,0,0,49.0,33.0,39.0,47.0,1206000.0,10.700255310588517,67.00017050207404,5697000.0,1352230.0,1083425.0,0
MX-AT,9938.022021557565,36863.934772459,0.002934400711406408,38528.124039663395,0,1,0,70.0,25.0,12.0,10.0,74300000.0,18.478659864188906,50.04795842026712,40850000.0,1861430.0,1013235.0,0
MX-BE,9136.893683687931,32431.961885447497,0.003881575881832257,36312.13759615765,0,1,0,16.0,45.0,12.0,15.0,71500000.0,3.5806965142171663,57.49694009525299,42250000.0,1913670.0,987115.0,0
MX-CH,9579.229597262678,51564.05018645629,0.013387992428655352,45878.18174666204,0,1,0,47.0,38.0,24.0,1.0,74300000.0,17.115495742295757,50.72954048121369,40850000.0,1904433.97,991733.015,0
MX-DK,9113.626051250249,37386.8057464728,0.005131802822637811,38789.5595266703,0,1,0,63.0,44.0,59.0,53.0,74300000.0,4.1237091711819005,61.34914293795252,40850000.0,1903950.0,991975.0,0
MX-ES,9042.048779841183,20600.231028114802,0.02088363652855642,30396.2721674913,0,1,1,24.0,21.0,4.0,27.0,55000000.0,10.056932195564002,54.25882225457957,50500000.0,1444346.521,1221776.7395,0
MX-FI,9472.530487807046,29484.4485418498,0.0015014751939131984,34838.380924358804,0,1,0,48.0,33.0,23.0,43.0,75300000.0,10.682077873798264,53.94624941546244,40350000.0,1640030.0,1123935.0,0
MX-IT,10166.208156117253,22940.087123602796,0.001540094431167793,31566.200215235298,0,1,0,31.0,46.0,7.0,1.0,48000000.0,9.505308532980543,54.5346340858713,54000000.0,1646220.0,1120840.0,0
MX-NL,9102.101185024658,37730.4718442336,0.005163414435143813,38961.3925755507,0,1,0,43.0,50.0,29.0,55.0,68200000.0,2.348438295187414,58.11306920476787,43900000.0,1910280.0,988810.0,0
MX-NO,8824.98593954975,49712.17275725,0.0026819046764280335,44952.243032058905,0,1,0,50.0,39.0,32.0,61.0,74600000.0,2.4033620666812467,60.48896938570219,40700000.0,1578842.15,1154528.925,0
MX-SE,9313.397360095769,33425.4739893949,0.00280850561819585,36808.89364813135,0,1,0,50.0,41.0,53.0,64.0,71700000.0,2.362754494418212,60.46866559957068,42150000.0,1536640.0,1175630.0,0
MY-AT,9473.1811369563,28720.591342174495,0.002585529563704934,42599.79575480565,0,0,0,93.0,29.0,34.0,29.0,21820000.0,36.102690109369924,58.85997354285763,14610000.0,246030.0,205535.0,0
MY-BE,10179.736385238595,24288.618455162996,0.007261124765731753,40383.8093112999,0,0,0,39.0,49.0,58.0,4.0,19020000.0,21.204726759398184,66.3089552178435,16010000.0,298270.0,179415.0,0
MY-CH,9956.1938252716,43420.706756171785,0.017741467732159857,49949.8534618043,0,0,0,70.0,42.0,22.0,20.0,21820000.0,34.739525987476775,59.5415556038042,14610000.0,289033.97,184033.015,0
MY-DK,9773.49939812546,29243.462316188296,0.01214625387137478,42861.23124181255,0,0,0,86.0,48.0,13.0,34.0,21820000.0,13.500321073999118,70.16115806054303,14610000.0,288550.0,184275.0,0
MY-FI,8874.969037552324,21341.1051115653,0.0038232465570942893,38910.05263950105,0,0,0,71.0,37.0,23.0,24.0,22820000.0,28.30610811897928,62.75826453805295,14110000.0,24630.0,316235.0,0
MY-IT,9652.203353027317,14796.743693318294,0.0006650606682182125,35637.87193037755,0,0,0,54.0,50.0,39.0,20.0,4480000.0,27.12933877816156,63.34664920846181,27760000.0,30820.0,313140.0,0
MY-NL,10096.90833072404,29587.1284139491,0.012834805877051485,43033.06429069295,0,0,0,66.0,54.0,17.0,36.0,15720000.0,19.972468540368432,66.92508432735838,17660000.0,294880.0,181110.0,0
MY-NO,9793.825869632508,41568.8293269655,0.009219676762939966,49023.914747201154,0,0,0,73.0,43.0,14.0,42.0,22120000.0,15.220668178499771,69.3009845082927,14460000.0,36557.84999999998,346828.925,0
MY-SE,9232.410954993726,25282.1305591104,0.006422181766938282,40880.5653632736,0,0,0,73.0,45.0,7.0,45.0,19220000.0,15.261275750762806,69.28068072216118,15910000.0,78760.0,367930.0,0
NG-AT,4296.338866511735,51681.243031192345,0.004609105366745863,31119.469910296724,0,0,0,66.0,35.0,16.0,33.0,23420000.0,28.296340771106273,26.66045810261953,15410000.0,828250.0,496645.0,0
NG-BE,4608.947026833666,47249.270144180846,0.002420509208313024,28903.483466790974,0,0,0,12.0,55.0,40.0,8.0,20620000.0,43.19430412107801,34.1094397776054,16810000.0,880490.0,470525.0,0
NG-CH,4182.931921085644,66381.35844518965,0.0018682505099657156,38469.52761729537,0,0,0,43.0,48.0,4.0,24.0,23420000.0,29.659504892999422,27.342040163566104,15410000.0,871253.97,475143.015,0
NG-DK,5234.12828890631,52204.114005206146,0.000794628151398101,31380.905397303624,0,0,0,59.0,54.0,31.0,30.0,23420000.0,50.89870980647708,37.96164262030493,15410000.0,870770.0,475385.0,0
NG-ES,3687.7776439957647,35417.53928684815,0.0020681254996867357,22987.618038124627,0,0,0,20.0,31.0,32.0,4.0,4120000.0,36.71806843973118,30.87132193693198,25060000.0,411166.521,705186.7395,0
NG-FI,6027.329050082156,44301.75680058315,0.0013796078611576397,27429.726794992126,0,0,0,44.0,43.0,5.0,20.0,24420000.0,36.092922761496915,30.55874909781485,14910000.0,606850.0,607345.0,0
NG-IT,3653.1367604804486,37757.395382336144,0.005406059772329789,24157.546085868624,0,0,0,27.0,56.0,21.0,24.0,2880000.0,37.269692102314636,31.14713376822371,28560000.0,613040.0,604250.0,0
NG-NL,4783.7040295864335,52547.78010296695,0.0023732894089570846,31552.738446184027,0,0,1,39.0,60.0,1.0,32.0,17320000.0,44.426562340107765,34.725568887120275,18460000.0,877100.0,472220.0,0
NG-NO,5702.370366818362,64529.48101598335,0.0012642075993542581,37543.58890269222,0,0,0,46.0,49.0,4.0,38.0,23720000.0,49.178362701976425,37.101469068054605,15260000.0,545662.15,637938.925,0
NG-SE,5725.01086152538,48242.78224812825,0.002363169303228008,29400.239518764676,0,0,1,46.0,51.0,25.0,41.0,20820000.0,49.13775512971339,37.08116528192309,16710000.0,503460.0,659040.0,0
NL-AE,5189.766126849743,10749.487025019007,0.12775844919084092,63201.372010177,0,0,0,42.0,42.0,15.0,38.0,1063000.0,29.722390982978943,71.80004554866363,9268500.0,37350.0,52345.0,0
NL-AR,12041.122058076273,34533.2298639036,0.00843859183764475,40560.0135657157,0,1,0,11.0,34.0,33.0,42.0,20200000.0,8.26403502269742,61.07086756852287,19900000.0,2703020.0,1385180.0,0
NL-AT,840.0538822961109,866.5370717746046,0.1265196122931125,57393.359961780196,0,1,0,27.0,25.0,17.0,65.0,6100000.0,16.130221569001492,48.87373927267341,6750000.0,48850.0,58095.0,1
NL-AU,14788.161840120369,7657.441204015195,0.09375725974575243,53997.907895659904,0,1,1,2.0,10.0,2.0,47.0,5200000.0,0.6012154740556852,57.239457794201996,12400000.0,7658350.0,3862845.0,0
NL-BE,190.03344705417348,5298.509958786104,1.0066364226949378,55177.37351827445,1,1,1,27.0,5.0,41.0,40.0,3300000.0,1.2322582190297524,56.32272094765928,8150000.0,3390.0,31975.0,1
NL-BR,9172.97737113904,42806.1902737794,0.009600255627999762,36423.5333607778,0,1,0,31.0,42.0,23.0,35.0,129200000.0,7.606160807817552,60.74193046108293,74400000.0,8324470.0,4195905.0,0
NL-CH,628.0689039865362,13833.578342222689,0.22449021162073932,64743.41766877884,0,1,0,4.0,12.0,5.0,56.0,6100000.0,14.767057447108343,49.555321333619986,6750000.0,5846.029999999999,36593.015,1
NL-CL,12242.63116872818,32112.4890726697,0.01587086846913754,41770.38396133265,0,1,0,25.0,57.0,33.0,14.0,3200000.0,10.592933387097439,62.23531675072287,11400000.0,709862.0,388601.0,0
NL-CN,7504.996445883475,42329.2685028299,0.0037750593781073305,36661.99424625255,0,0,1,42.0,60.0,13.0,52.0,8470000.0,56.84702912097894,28.51533549668469,5565000.0,9391032.9,4729186.45,0
NL-CO,8897.80337977183,42782.5731611352,0.012434682121912148,36435.3419170999,0,1,0,29.0,67.0,27.0,50.0,19200000.0,0.6421211029006599,56.61778950572383,19400000.0,1075830.0,571585.0,0
NL-CR,9094.721933265802,36507.5845045847,0.028248497190159347,39572.83624537515,0,1,0,3.0,65.0,33.0,7.0,6600000.0,4.809150947774562,59.34342553106144,6500000.0,17390.0,42365.0,0
NL-CZ,759.2907534663491,16691.1355141019,0.08562817032771006,49481.06074061655,0,0,0,19.0,22.0,21.0,43.0,5200000.0,14.095480944039345,49.89110958515448,7200000.0,43530.0,55435.0,1
NL-DE,372.91662343537513,2591.2621928345034,0.18127876994264516,56530.99740125025,1,1,0,3.0,13.0,12.0,52.0,21200000.0,19.98287597137078,46.94741207148877,20400000.0,315710.0,191525.0,1
NL-DK,535.4694486508995,343.6660977608044,0.21177649053938194,57654.7954487871,0,1,0,20.0,6.0,30.0,2.0,6100000.0,6.472147466369314,60.17492379035882,6750000.0,6330.0,36835.0,1
NL-EC,9722.139883774837,45987.285262108904,0.009551554293371633,34832.98586661305,0,1,0,40.0,72.0,14.0,49.0,200000.0,1.7309844379773551,56.07335783818548,9900000.0,214690.0,141015.0,0
NL-EG,3527.423287817316,46187.3894077811,0.010198312455757726,34732.93379377695,0,0,0,42.0,42.0,15.0,38.0,32600000.0,16.997891836659896,48.43990413884421,26100000.0,961780.0,514560.0,0
NL-ES,1469.6442553349086,17130.2408161188,0.1664254685648719,49261.508089608105,0,1,0,19.0,29.0,33.0,28.0,13200000.0,7.708493900376588,53.08460310698587,16400000.0,465933.479,266636.7395,1
NL-ET,5733.854601017736,55672.60762080872,0.012778360764136715,29990.324687263143,0,1,0,26.0,53.0,1.0,27.0,3793000.0,51.96669059095646,30.955504761695927,7903500.0,1095630.39,581485.195,0
NL-FI,1640.147658878897,8246.023302383801,0.1313946411219527,53703.616846475605,0,1,0,5.0,17.0,6.0,12.0,7100000.0,8.33363957861085,52.77203026786873,6250000.0,270250.0,168795.0,1
NL-FR,693.8185796272444,11250.02664872929,0.07928681622969799,52201.61517330285,0,1,0,30.0,9.0,33.0,29.0,23200000.0,6.622096947850395,53.62780158324896,21400000.0,513887.0,290613.5,1
NL-GB,678.8553440688632,10253.140482149807,0.1674587192828925,52700.0582565926,0,1,1,3.0,9.0,18.0,52.0,34200000.0,7.296689285655695,60.587194700002,26900000.0,208260.0,137800.0,1
NL-GH,4933.2118857194055,52383.7563505166,0.01768288329361738,31634.7503224092,0,1,1,39.0,60.0,1.0,32.0,4900000.0,41.81326914997886,36.032215482184725,7350000.0,193870.0,130605.0,0
NL-GR,1932.437543044844,28209.0801576943,0.30710418296568287,43722.08841882035,0,1,0,22.0,45.0,59.0,43.0,4800000.0,8.473444130804936,52.70212799177169,7400000.0,95230.0,81285.0,1
NL-GT,9008.135750701156,49161.28123669449,0.0036429034128425144,33245.98787932025,0,1,0,57.0,74.0,48.0,23.0,3000000.0,20.348311262028503,46.764694426159906,8300000.0,73490.0,70415.0,0
NL-HU,1162.9554492403474,25913.5538424199,0.23227536727882875,44869.85157645755,0,1,0,8.0,25.0,29.0,74.0,4500000.0,1.7664879545075465,56.05560607992038,7550000.0,57590.0,62465.0,1
NL-ID,11339.56024915826,46181.8699586322,0.006019840580713482,34735.6935183514,0,0,0,40.0,66.0,5.0,32.0,127160000.0,7.872898859202394,53.00240062757296,73380000.0,1843849.0,955594.5,0
NL-IE,923.0708395192896,26729.006304072806,0.31561233929274696,71191.13164970391,0,1,1,10.0,10.0,18.0,54.0,7100000.0,3.1561215239028613,55.36078929522273,6250000.0,35220.0,51280.0,1
